2024-01-07 23:46:41,403 INFO    MainThread:13794 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-07 23:46:41,404 INFO    MainThread:13794 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-07 23:46:41,404 INFO    MainThread:13794 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-07 23:46:41,410 INFO    MainThread:13794 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-07 23:46:41,411 INFO    MainThread:13794 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-07 23:46:41,411 INFO    MainThread:13794 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-07 23:46:41,417 INFO    MainThread:13794 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-07 23:46:41,418 INFO    MainThread:13794 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-07 23:46:41,418 INFO    MainThread:13794 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-07 23:46:41,424 INFO    MainThread:13794 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-07 23:46:41,425 INFO    MainThread:13794 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-07 23:46:41,425 INFO    MainThread:13794 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-07 23:46:41,432 INFO    MainThread:13794 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-07 23:46:41,433 INFO    MainThread:13794 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-07 23:46:41,433 INFO    MainThread:13794 [wandb_init.py:_pause_backend():435] pausing backend
2024-01-07 23:46:41,439 INFO    MainThread:13794 [wandb_init.py:_resume_backend():440] resuming backend
2024-01-07 23:46:44,213 INFO    MainThread:13794 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-01-07 23:46:44,213 INFO    MainThread:13794 [wandb_init.py:_pause_backend():435] pausing backend
